userID,bookID,prediction
u17832892,b51986055
u19369815,b50070819
u56908186,b52339175
u79439479,b82890607
u82649411,b89860106
u94780617,b00525842
u02177139,b85483140
u56193717,b20500557
u35705210,b95656028
u51116369,b36762401
u77053891,b90109445
u85899585,b97887852
u53907927,b88949884
u73029652,b23457095
u80285471,b62012637
u53442639,b04374540
u52728007,b71020602
u65490952,b00524816
u42656130,b79928088
u79244850,b32288653
u95966427,b69647795
u28285396,b09979253
u36067539,b05853556
u36275356,b00278122
u32041083,b89300391
u05706135,b65873951
u08718879,b59428284
u41341224,b44944170
u51198938,b26246971
u56315230,b71927035
u14747677,b21398815
u08575196,b74821603
u98894399,b60149039
u94342961,b08545824
u81632612,b70912031
u21755450,b50771485
u05706135,b08349503
u50971722,b29422431
u45943214,b09365531
u58798079,b78180005
u20133160,b71450314
u36578477,b04222499
u83582416,b65540932
u05803773,b39312928
u50734345,b06167371
u70528229,b58973293
u29084780,b88978481
u42103042,b40598851
u53535109,b58705047
u58132822,b39941601
u22837702,b72708439
u99289732,b77016365
u26056926,b29802159
u25578359,b30195280
u10653795,b80663565
u65548859,b30331659
u26894362,b35526856
u25848530,b58973293
u27601144,b01714936
u40132847,b16404249
u95865521,b32051554
u08005445,b62853608
u01662164,b57316882
u29042194,b59428284
u21399053,b54369491
u98615520,b43099409
u70335183,b54844775
u59886903,b36465673
u10599598,b95080493
u92071605,b29422431
u50463587,b73220043
u94281399,b52929604
u57943745,b75622933
u10178570,b26924525
u42123552,b78275112
u02122107,b36742728
u70863551,b87351489
u49142547,b03102677
u26970598,b18610759
u67675183,b52736396
u99294028,b25246589
u51943515,b36465673
u20322725,b99502898
u52268925,b80616100
u55735368,b45502382
u69733353,b09150505
u60133250,b63603925
u40593388,b08827813
u39357958,b41804017
u21883260,b75100696
u11662039,b07278059
u20370957,b50384790
u27060136,b46024181
u00352482,b82793590
u83225585,b43599490
u04380227,b10239804
u60255310,b83158521
u28871970,b76040943
u69548402,b75817040
u94083295,b37068431
u22837702,b06266660
u24949491,b37504309
u08263463,b66416013
u89440195,b10061501
u11890989,b95816463
u91210006,b54043673
u05754952,b89860106
u97969120,b22475341
u02131049,b50497268
u94779480,b41432738
u40902965,b17187529
u85158495,b16365742
u09665635,b03887811
u74287423,b53813950
u63176188,b62670070
u19389234,b71294015
u05903903,b65629315
u05291493,b48337204
u94777402,b05356235
u71258935,b12120726
u87416393,b69647795
u72018224,b62325202
u65807817,b65540932
u85538255,b79253970
u26502416,b55111127
u33869045,b18705025
u82866002,b93241768
u06592677,b10136233
u13185986,b09049778
u79468562,b44944170
u08954179,b25678098
u37378221,b12526023
u56157509,b29392448
u69128809,b41451971
u82853057,b71271368
u65584896,b95835140
u37623051,b55873037
u74284844,b45954724
u42996376,b18378777
u94002761,b48244702
u20456719,b63532485
u09051557,b29576446
u34298647,b74960873
u67183425,b39183217
u72018224,b33550237
u03720893,b64858692
u82290508,b44711938
u16132576,b52249964
u41959013,b14485952
u07242663,b29998162
u10086354,b97160170
u01133150,b07142228
u56850527,b25313511
u89657234,b43964712
u59716007,b10567312
u77839767,b78359727
u75341448,b24941696
u72295004,b06036306
u49766071,b28661214
u53489985,b67474210
u95742213,b74821603
u33693872,b29618673
u98448658,b78457511
u16991119,b40809211
u52436554,b93625021
u03815866,b83750707
u84955651,b39664275
u90522208,b01428640
u15480196,b47152281
u77670229,b41171200
u14492955,b41876913
u16232231,b33550237
u31858791,b00745370
u93692215,b45441357
u46487107,b70055485
u76010851,b99935727
u60126994,b59164750
u76083242,b06167371
u72216034,b51332181
u10040864,b65411088
u94015575,b49553867
u04711675,b42027204
u63529072,b51178409
u03929923,b22931155
u10647272,b57937614
u43767789,b43479570
u47623503,b51365796
u20796304,b39047271
u22099110,b57528832
u85065532,b16681073
u96556267,b64898087
u18067046,b40151793
u18793021,b70930132
u85756978,b46139942
u91899322,b03128651
u65374904,b41094724
u74614401,b09616276
u66607513,b99145398
u03342449,b19494868
u42367116,b16792882
u40522835,b38333313
u49827667,b23091439
u29159429,b76321859
u70838455,b66994950
u09411493,b89817655
u86755380,b15439387
u43781286,b80506673
u72400826,b10032964
u43560593,b21357510
u77872197,b56105038
u52733800,b21674268
u75364480,b29576446
u72129996,b91644790
u73733436,b05051783
u83326604,b02766522
u15053831,b70664431
u09276918,b65629315
u64386674,b75852622
u83462080,b51986055
u64711801,b56679875
u69128707,b77906666
u60318173,b76981983
u90624462,b46966835
u34768480,b21357510
u37076703,b42749067
u74049313,b17187529
u64111733,b06167371
u74470735,b07563168
u14603989,b09049778
u97880581,b39916665
u66391046,b71927035
u67686746,b31055466
u51103758,b51332181
u17416636,b08004121
u28775705,b06618138
u44862282,b27121084
u14051815,b43914262
u50254533,b77201589
u29443722,b67550881
u25753456,b33076549
u96401773,b84537834
u24161899,b50384790
u96276787,b05051783
u82983911,b26315023
u70941546,b92457365
u50885579,b20500557
u13301535,b42977080
u39896773,b66908318
u77022004,b88487078
u76912385,b99798293
u38026191,b10567312
u24651790,b07855606
u91577358,b18610759
u03683135,b74511960
u69631099,b32645491
u88492985,b64124445
u63202713,b50070819
u19350864,b38519248
u77593706,b24274613
u60659034,b11179371
u54296143,b52929604
u04837935,b64609180
u57523140,b65013689
u54532563,b29422431
u28520652,b47616125
u59588208,b75871556
u95255205,b59273187
u15673904,b38905954
u76289922,b49452303
u13555505,b97152132
u15495716,b31414608
u78508070,b76932568
u93825940,b59818681
u29304016,b31259442
u43614169,b79253970
u65526477,b57528832
u46252485,b92536464
u49807544,b79462608
u94597305,b33110278
u82824742,b57704283
u74759517,b40527915
u43525550,b64124445
u18677285,b55594839
u80733525,b70625345
u88907554,b29998162
u30941279,b08777701
u81574368,b43055826
u90502882,b50453414
u22415566,b05994307
u20432143,b34348391
u00572577,b31821160
u63690783,b34953904
u63415639,b23492482
u90380245,b73176165
u07694222,b67877559
u28075346,b31687952
u78412287,b05381215
u61326851,b47027276
u09332086,b93745301
u35516653,b69989437
u18532995,b70940730
u46470082,b54384341
u75369963,b06319328
u60593746,b70305381
u82135094,b47971024
u70585994,b78647061
u28177574,b39613729
u36508571,b57528832
u89694806,b76864243
u69083102,b31919542
u61511488,b22475341
u52444317,b81899028
u24875976,b12894375
u00539188,b44711938
u92068846,b03946791
u72715921,b29738200
u46040510,b06167371
u58390138,b30342653
u91500563,b39118709
u00081952,b17187529
u30062892,b91561409
u45710721,b89817655
u06885955,b60756073
u97599229,b18610759
u84520343,b63993683
u63653850,b52485134
u57927806,b67550881
u34639302,b18722570
u31876679,b63673377
u94485198,b98630806
u20520606,b99343396
u32899581,b36312601
u45755529,b39916665
u12124877,b03719723
u50163382,b99503422
u73679478,b52485134
u46303573,b79253970
u71313113,b47854311
u13757407,b10535798
u92268456,b90421686
u14704997,b05540735
u18265021,b89115141
u36984392,b96244732
u75105891,b49096684
u84894108,b21864336
u52376860,b07812624
u83936105,b52217488
u25402322,b62882893
u97068646,b38587885
u55319680,b18040488
u41015385,b06167371
u88580861,b29576446
u46970938,b17187529
u73528797,b04065817
u01662164,b97282600
u91179151,b80615876
u57209684,b14338293
u62425760,b78457511
u22903105,b97815152
u29276337,b99502898
u10146626,b27805537
u76620060,b04222499
u98960690,b59207489
u63919938,b66348359
u21815060,b75573131
u06771513,b32268381
u89558878,b33381231
u36063847,b90745685
u64170741,b52929604
u87573336,b34466452
u36613804,b25020940
u30239919,b72969078
u66688382,b78359727
u37802748,b28615151
u00750701,b59575409
u58314879,b08004121
u46802819,b15083656
u23820251,b60875236
u56452808,b57648353
u65255742,b61679036
u30386654,b63603925
u83872939,b66348359
u59477498,b41341679
u82158451,b69155228
u50707733,b92324747
u77869331,b42977080
u26706123,b12151882
u40220596,b29738200
u52582385,b04822506
u30010234,b39081955
u76078817,b96783065
u77146748,b16001033
u76694297,b08004121
u20947133,b17882892
u50529587,b73296646
u15282615,b56105038
u45020171,b39793559
u60814873,b83439687
u30289787,b70594592
u34823819,b82148195
u31956668,b99643124
u92177581,b71271368
u26025358,b74511960
u06736406,b43196456
u72974311,b89206056
u85363635,b32566952
u03764204,b08004121
u38186388,b36587154
u82919199,b20547561
u19955120,b31362596
u57618343,b36439102
u95529862,b43392556
u95309858,b40598851
u41236627,b73005358
u86405538,b98256804
u92624969,b28190473
u88580861,b34463991
u93845045,b27975191
u23767921,b60425244
u07530083,b33110278
u34551404,b80618902
u03198592,b53423202
u13551955,b43107195
u80568239,b05271936
u86043592,b88947899
u96959819,b90617158
u47040111,b95056972
u59245355,b30769966
u45555801,b93745301
u28020081,b57648353
u43278751,b09049778
u17588186,b36072132
u32820349,b65320766
u53565322,b68325129
u27135408,b73525767
u56542859,b19363346
u10299529,b41341679
u84055376,b81841696
u79728863,b33781701
u01133150,b03946791
u79831986,b37424896
u75060856,b41399471
u31102720,b42989183
u06646421,b57648353
u25796820,b29376205
u48935650,b21557753
u12750786,b82664640
u35923562,b93314367
u89074257,b00524153
u23913767,b08004121
u69877779,b02833529
u06573160,b54842512
u57942067,b46704985
u66776120,b36972912
u88017117,b98823102
u40224882,b26924525
u64811285,b59349150
u58900348,b69197217
u58764035,b55916323
u97081007,b89251739
u51984237,b61372131
u13994934,b49523962
u36230736,b74929101
u30572958,b57528832
u84626644,b33470089
u63511462,b52467549
u32124903,b50443121
u71654832,b91418854
u95422980,b96794654
u71685034,b49553867
u72104964,b10567312
u55464233,b12091978
u75144451,b86480331
u12384183,b44944170
u99758131,b37466269
u56882102,b20877763
u63662742,b13298774
u28103358,b60484296
u38868815,b74214703
u26647833,b07453967
u87431060,b88317943
u80265893,b46006537
u61465326,b16148471
u14322787,b86350682
u18931626,b31362596
u53259713,b08166228
u67899505,b29392448
u67329165,b71492235
u80565692,b45954724
u31101043,b27123849
u27786892,b27179218
u03495027,b24644027
u54129361,b18378777
u62560494,b90840036
u45696130,b09393084
u14300648,b83795179
u87880871,b97302773
u47405626,b15860915
u80502541,b68297715
u01018072,b83439687
u46569578,b52217488
u75556645,b97309966
u20444352,b90765666
u78643696,b78275112
u34717751,b66664015
u93080623,b37504309
u65264325,b60950824
u66542361,b46025192
u19636190,b33230428
u10115672,b74591012
u31182543,b45373576
u59244206,b08545824
u15312867,b99069142
u19670566,b96756396
u27678822,b17323580
u65105537,b08545824
u82497120,b13363712
u50178503,b35693434
u17713002,b74443023
u47730533,b41402498
u92199098,b11179371
u65255742,b15860915
u45862864,b28716627
u38476212,b02432872
u56628091,b61149027
u65495873,b84405755
u14582741,b32521851
u65301210,b96980363
u87871756,b34412831
u18955788,b56466462
u52697737,b78457511
u97892320,b97815152
u60675077,b86254243
u18086641,b18392017
u95529862,b67584295
u34767637,b92959743
u02687206,b64414401
u46400993,b57528832
u13420018,b67380674
u83879318,b66646834
u21813168,b35020640
u44214949,b77049201
u63420097,b15274576
u17361967,b98844131
u40756430,b13061166
u30958816,b13274041
u77437293,b24571577
u19978316,b96067067
u44890483,b31362596
u42398246,b08545824
u24987588,b99519260
u14527179,b15268547
u55497766,b29576446
u44257728,b06167371
u51733361,b57937614
u09716118,b64898087
u09197006,b84792068
u23593217,b44628555
u77542260,b70930132
u45436164,b67030393
u93426510,b88947899
u33931183,b55084829
u93402555,b70930132
u29161789,b93241768
u41115084,b15764467
u76170115,b12151882
u36552146,b08473327
u23417836,b86788370
u50092737,b94732784
u94412410,b78275112
u16431573,b26246971
u17508858,b07378867
u67857862,b96218574
u57729910,b26138336
u35740247,b39941849
u59789307,b14888446
u75226092,b91561409
u80933086,b40128170
u93815296,b69647795
u51600461,b39398529
u55509158,b31259442
u86078907,b36282154
u66970209,b28563077
u46171578,b10032964
u59191201,b34348391
u20320947,b74442841
u73273001,b56105038
u57565666,b03466142
u39243005,b17604493
u48924692,b67550881
u17508858,b41653159
u71506103,b48166789
u28052333,b80102793
u05271422,b37351373
u30759279,b60484296
u47881645,b65216323
u71541859,b05228534
u98810613,b03946791
u97703650,b95835140
u26998471,b04627067
u77049036,b03833044
u73056721,b10369117
u74280480,b60173142
u07647919,b08349503
u51510467,b07378867
u16884390,b62282738
u62246283,b15460735
u22317377,b98353918
u23772909,b59721679
u27851097,b64858692
u48151858,b31867052
u50654021,b54132932
u85396590,b00722811
u24621480,b38770961
u73299189,b52001713
u19585150,b79619792
u14067213,b74442841
u18515348,b69110543
u86000496,b09049778
u15940685,b72504593
u16359454,b19892880
u56670410,b86788370
u66521601,b71494126
u18466008,b36948165
u03818853,b08545824
u53587406,b39255385
u40637866,b86254243
u75635802,b48968957
u65071622,b50384790
u60909797,b22652791
u91301456,b17718695
u32012696,b51191220
u62695354,b34532932
u28168380,b15722276
u11291574,b69867088
u99391635,b16955253
u85035338,b00862017
u71852787,b71271368
u57930029,b09614554
u80123752,b96783065
u31451485,b79242317
u14555588,b12151882
u58039967,b37657413
u59679210,b14304119
u73232662,b14304119
u53535109,b28651364
u44715210,b96067067
u97338470,b89076715
u49011838,b10240083
u95208213,b07812624
u21980831,b96067067
u85178283,b53321055
u20133160,b26203592
u78480616,b67901319
u67526638,b75920771
u48880806,b09101662
u43022151,b39709801
u39916505,b92457365
u05235592,b86889066
u28142931,b95113879
u49182796,b36231626
u16051264,b17585340
u31435822,b59032154
u93123375,b20114940
u12124877,b23369233
u45158000,b77594490
u40777674,b57648353
u84307873,b35185805
u39345457,b27676757
u00260350,b35620613
u54074395,b41451971
u51818370,b20547561
u58181013,b32553243
u33323848,b17159384
u15940685,b08778756
u94505733,b97309966
u26164890,b68922028
u42086896,b88409508
u87440691,b09317112
u60569511,b99836543
u07058216,b86785429
u70424355,b45594562
u50872236,b84249554
u20019335,b02751647
u95089834,b86603263
u39238888,b17244552
u51380066,b15730430
u61584202,b47027276
u70877505,b88947899
u21469052,b81651581
u85290789,b58541163
u42786157,b52929604
u92593828,b87113859
u05847649,b46344425
u12483090,b83749692
u37740140,b29751550
u96157831,b12151882
u08715727,b07577205
u87062457,b20071798
u47605910,b46024181
u34247346,b59127097
u23346966,b79815294
u04348807,b56337803
u88453886,b19483433
u03946016,b31362596
u14136068,b41516337
u99441894,b23760358
u12581800,b71005952
u37411448,b92631370
u33863042,b64410001
u64696137,b91908533
u78890347,b10614264
u12123643,b38850631
u07388631,b71271368
u03458163,b06439034
u96281563,b68095123
u24498632,b17585340
u66008419,b56105038
u93474677,b75920771
u42487495,b84319928
u95234780,b96980363
u39984587,b38217497
u51394014,b11245769
u49060323,b53766868
u31903808,b65701444
u82580769,b37351373
u40026320,b86085751
u36226151,b18591671
u21132835,b91709312
u18351571,b34460060
u62160902,b62181786
u08458904,b26940296
u47606079,b55852933
u94342228,b34041135
u95212378,b94989213
u31756932,b47831110
u28019541,b50477077
u82455933,b98413533
u66758585,b31024771
u42508931,b31362596
u80491755,b19483433
u26652432,b27096444
u05808887,b00629748
u50924960,b28190473
u19348541,b21742051
u61394609,b88947899
u00280944,b25847150
u02250001,b72245040
u93358666,b38337565
u40310042,b33362196
u75060856,b05231805
u66588004,b17604493
u80055027,b88487078
u05331703,b32051554
u47430962,b70912031
u38479170,b67550881
u11633291,b61372131
u52839510,b44628555
u79870708,b66416013
u96565884,b18610759
u88344994,b06167371
u23528815,b39501581
u09797759,b93745301
u74791329,b06766591
u56200198,b37548208
u85378616,b56180380
u31664858,b84770627
u41725320,b20790379
u06392303,b98256804
u74523080,b29802159
u08777805,b29576446
u05914217,b68763841
u89353973,b73131708
u08344877,b76329691
u89618952,b28942881
u29312493,b29520915
u54988183,b03719723
u60655685,b68725737
u45432198,b07278059
u63678361,b10949180
u34360137,b59304782
u88456257,b78008834
u63380040,b64124445
u81593383,b65411088
u90650879,b82023182
u18419216,b32288653
u35124651,b28003505
u15944624,b47096249
u18307554,b61082114
u77352536,b21997501
u19012643,b31821160
u97839657,b61679036
u45227505,b61677779
u72173357,b53545849
u35527661,b85475670
u04024123,b19387654
u06687144,b84753332
u06900329,b38926619
u07188115,b53252526
u89633507,b41047811
u92916405,b56337803
u22773783,b80687283
u04999531,b28169388
u92438328,b13298774
u38486698,b78764412
u49498186,b09158223
u41276959,b15847411
u68785769,b70715493
u35109017,b21458320
u33138373,b61372131
u93986318,b12601599
u70130864,b33846906
u48525144,b41076898
u20517040,b09049778
u25649808,b09979253
u95235900,b56779366
u13797876,b68580972
u30681822,b42687771
u40633454,b01714936
u82636648,b33084179
u36365217,b03964990
u91179151,b23482469
u05666975,b37466269
u69357820,b95128552
u78647159,b09419504
u86349570,b70912031
u43146014,b83158521
u71367996,b79253970
u16516341,b94438753
u27834253,b03946791
u44298708,b05231805
u45149354,b23089015
u09295513,b02984754
u94241877,b21013059
u95030396,b57002888
u09126322,b77265663
u42758834,b13989244
u31246128,b07378867
u88013865,b12120726
u57337526,b05154189
u47816280,b33827517
u91161935,b70625345
u25670249,b64045516
u26400358,b54435088
u13462062,b29505914
u18265021,b36185570
u69285047,b81552082
u95418535,b22242111
u41018417,b11516322
u57992518,b61694785
u68482799,b33243384
u34062801,b86254243
u77746175,b18610759
u43566276,b27348716
