userID,bookID,prediction
u37758667,b99713185
u68046665,b09261422
u36631388,b84239754
u40386826,b24990715
u19603373,b93066649
u67151107,b91335002
u42091392,b85321421
u78590143,b09747885
u22988699,b81438943
u87288294,b91712126
u46482059,b93494851
u81297527,b26138336
u47471483,b38828439
u87570140,b13162648
u42567877,b85153120
u78590143,b19867465
u13929782,b38234586
u24313100,b94126339
u38277426,b19822827
u23513075,b38302544
u88764781,b33091876
u24637052,b22050161
u38715535,b33391853
u06077031,b55148065
u01121757,b03671144
u03741243,b28338983
u93374337,b56466462
u07628783,b44393400
u49767694,b24097557
u17971516,b28287130
u84569363,b46195739
u12373379,b76149917
u35851996,b23644402
u80786591,b91417770
u66884766,b32521851
u19297866,b89799934
u73622960,b39903678
u25214996,b09382271
u22023939,b20547482
u28477595,b05154189
u22210455,b45183498
u25074463,b96067067
u71168005,b76305437
u43474365,b93992548
u98684277,b03047230
u05509310,b56879260
u69950090,b63603925
u89703512,b89863217
u01035671,b26635003
u43657044,b14304119
u98607573,b63332173
u30422161,b30018535
u20989271,b40845464
u45251914,b93465208
u19042551,b33849296
u68697802,b05154189
u53996003,b34875186
u97671889,b26138336
u99069642,b76329691
u84193280,b23360099
u12535744,b47712053
u06806668,b87202282
u38757540,b52842739
u36439606,b61677779
u61495778,b26924525
u16738008,b06319328
u00517184,b48998771
u82920466,b15642417
u65490952,b52217488
u36408241,b09116351
u36673967,b54161431
u28805838,b82793590
u19932518,b68998721
u12753288,b22138480
u22533131,b83613787
u49785701,b12526023
u86819538,b93284084
u99279876,b87482158
u38057819,b36224199
u71109632,b62012637
u78030051,b67957413
u72804214,b57603464
u93214746,b06319328
u68964089,b50384790
u25175469,b79098002
u34102467,b00243271
u29314456,b00943731
u50708042,b08749536
u93470104,b46024181
u05921686,b08544562
u37814436,b57608002
u19437152,b29520915
u88438093,b18713118
u50351638,b26895254
u46567769,b36387461
u79300731,b30801301
u52689970,b71140222
u59838405,b05334612
u87536260,b48955306
u48690385,b93745301
u35371792,b67901319
u12774240,b88172809
u13795665,b41508817
u45999145,b55511877
u95637687,b79816155
u19502752,b07925447
u35361860,b83328677
u92084194,b79619792
u48762671,b24145081
u83954469,b45675681
u99033847,b06949973
u70338038,b60806842
u36279755,b72708439
u35896108,b31687952
u86102166,b31362596
u77321296,b73928988
u19157574,b18610759
u86189619,b87541097
u28320171,b19961776
u58891335,b69693821
u06117181,b64424298
u54764310,b31687952
u19766440,b53125925
u87433680,b20816244
u05579580,b17939631
u34829814,b46577652
u01900394,b35765595
u76127891,b23760358
u23083887,b84388643
u31163427,b69594380
u26441748,b55479304
u21569669,b63603925
u33278628,b42227543
u91388509,b76670139
u81981700,b74002196
u16056722,b25847150
u65793333,b04483545
u32951825,b97240424
u59294214,b48534221
u84789534,b36431467
u74489412,b68164914
u32377455,b58534100
u60657481,b93372318
u93374337,b04493477
u74791329,b55720130
u26001504,b17585340
u35383464,b56362706
u65803128,b55106604
u50735872,b55619369
u35762606,b61708853
u41649870,b41361390
u94858764,b04504682
u71877582,b79815294
u87307009,b93992548
u15019461,b26793113
u11650845,b45072298
u30901325,b57106359
u73528797,b33785939
u15137736,b01714936
u69952701,b33391853
u07787942,b41797390
u09568028,b80952577
u12954321,b75798712
u71813167,b15564676
u21455793,b20191328
u72379291,b83999785
u81968166,b59575409
u69716250,b43576258
u30219538,b44108993
u73789754,b85646463
u43609701,b38217497
u38403478,b15423335
u85741551,b04763192
u85697519,b72223376
u51033363,b21699056
u44824222,b01550538
u90068416,b09261422
u58376400,b97008173
u75658528,b42098242
u44266858,b75541992
u24906290,b29036300
u42657398,b95099055
u72274219,b76403527
u14968690,b00767569
u84733572,b47303902
u51817190,b34058133
u69358643,b53474474
u70593051,b38730188
u14514615,b01672704
u92224973,b22534885
u98486619,b20048021
u19359999,b38993937
u50798139,b58751572
u13956986,b12742886
u13672690,b93745301
u69592349,b47772980
u16529761,b05392501
u19526801,b40737971
u71116266,b78407229
u94323449,b10789437
u89336054,b72493607
u26608783,b02496048
u60382164,b14996107
u58799861,b08545824
u51228231,b30195280
u39916505,b96308014
u71680077,b61312088
u70130864,b79619792
u46389571,b48998771
u79395986,b63254933
u40201565,b22926567
u77134522,b08777701
u22106833,b13395935
u68696501,b68095123
u64005712,b76661000
u79395986,b26371791
u90056674,b60500282
u33666895,b87931562
u34899198,b13254837
u13431941,b90354954
u66498298,b08545824
u91535781,b04975138
u41271188,b22409558
u13129754,b98842674
u40681266,b57167994
u93934440,b52296426
u53346916,b99570453
u01791407,b69989437
u26608783,b28742074
u81582137,b69647795
u35799363,b29618673
u04155815,b82853645
u97049132,b66646834
u17227671,b38519248
u88239654,b20877763
u01561837,b98196499
u76145861,b21674268
u03856939,b61372131
u90721810,b14338293
u68676470,b95080493
u78191596,b13049820
u21469052,b71659871
u69232003,b60324633
u16932109,b73058806
u99072303,b84249554
u12594094,b35765595
u40177431,b72304066
u48314390,b69594380
u53341989,b92030362
u33897851,b55739186
u28871970,b04161893
u10744631,b15748208
u36659090,b36874904
u48856075,b36312601
u63930554,b93992548
u31770104,b65629315
u61998161,b57446388
u37401019,b26138336
u75415393,b44270946
u52172855,b58607054
u67675117,b24756739
u90365832,b54695184
u93864836,b79601676
u82662079,b19830299
u15349638,b09667379
u15199351,b04197821
u82868336,b88949884
u69121211,b07278059
u10608830,b08004121
u69246705,b31362596
u28410571,b96744826
u23955115,b82797916
u10395592,b63176169
u26534803,b86459113
u28993173,b09041547
u29877300,b28496874
u77812537,b79640364
u85378616,b01989511
u82592995,b90312972
u30994667,b07142228
u60787699,b71599980
u16051566,b35898594
u19282635,b59575409
u95863507,b59881354
u56437240,b28392599
u04459213,b17064684
u06631256,b28801125
u96309079,b38446717
u89999370,b29123947
u50240445,b88913286
u35851996,b56466462
u95657157,b47574646
u53768635,b93372318
u52178968,b74988149
u37502093,b28621544
u95732103,b57055452
u51578155,b11686068
u37139448,b36066654
u04475588,b05813451
u70112546,b27805537
u33279275,b41067437
u62778339,b97253350
u71485314,b13061166
u75510727,b83065297
u64965362,b73898225
u51198938,b25811713
u75806678,b28865926
u57458972,b82906514
u96163915,b62396194
u28320171,b42977080
u66705615,b70004242
u63288443,b39217525
u84183781,b36595981
u00920907,b48875156
u40404105,b17205811
u60311801,b40333735
u43613475,b36299646
u06662861,b05973551
u31009022,b16428538
u69716250,b33076549
u11757218,b46607828
u69719734,b07239282
u23099654,b92522391
u51977827,b65442043
u37119228,b88930687
u02898712,b58850929
u00513324,b58973293
u37588681,b54259269
u42377932,b20066723
u29817491,b03659745
u38037570,b46064947
u70487554,b23482469
u92200931,b14569834
u02873207,b73760619
u14021512,b19208256
u05910977,b23377556
u08087023,b10248186
u62590708,b32462937
u40734619,b32258721
u56631546,b20263758
u50641653,b40598851
u01386124,b20432964
u61645156,b42224573
u55526161,b89833966
u22082696,b83786175
u87581315,b75007676
u40386826,b97944425
u65873482,b35526856
u87747271,b40260602
u50186015,b68959843
u52202997,b35202318
u01288455,b30342653
u50345207,b57828547
u73783287,b47027276
u92238010,b39410493
u04294181,b00653768
u90311281,b65667329
u53341989,b96054347
u27150405,b69217848
u25643870,b54878424
u14613069,b17858649
u38239198,b15453587
u63872610,b98806373
u95791329,b61975877
u76875972,b44915069
u61674146,b05776993
u49589476,b46344425
u41378483,b05776993
u65945202,b11652461
u92031782,b64124445
u57945083,b82758799
u76915623,b08166228
u85294245,b03197895
u83819922,b86896365
u98948142,b19494868
u32859467,b36312601
u69769875,b59721679
u93176600,b07378867
u32499117,b28990678
u25321388,b87439329
u16527657,b90221134
u82124112,b89622278
u81433753,b39183217
u21771257,b92332255
u34360137,b54860296
u46738502,b54729838
u20584708,b13049820
u11351870,b52645958
u05271717,b39916665
u24318462,b29576446
u87173559,b98844131
u46611546,b42373487
u58490707,b86376623
u37588681,b65697604
u86432049,b11516322
u51395872,b35307029
u02388706,b07793213
u69102441,b14946368
u43609182,b89681513
u45221389,b82682340
u79315378,b97083995
u46503166,b15981968
u56474810,b54842512
u69973926,b38714166
u92218218,b65216323
u93986505,b78051968
u79542273,b92010491
u89732246,b56105038
u62477829,b42347987
u27196378,b75706553
u32240750,b32155979
u94781916,b05381215
u25289869,b23760358
u80351548,b53786944
u23112355,b91385546
u37814436,b61081711
u10947370,b93695514
u84437080,b23369233
u51382213,b44595908
u96815663,b10314135
u49144744,b84631423
u13081439,b34742848
u49767694,b90720239
u39916505,b58022141
u38769548,b00793888
u05394637,b22987468
u29444010,b50005872
u94961390,b14699281
u88860905,b98630806
u18904346,b74442841
u05753831,b05819688
u90662972,b95505413
u13411690,b26385014
u94428172,b44223736
u40047407,b86355152
u94677784,b34875186
u72951243,b87210120
u73659399,b25745524
u43594570,b21221262
u99466258,b34722438
u31501341,b52580354
u12615306,b57106359
u35082696,b77130598
u83551116,b08340309
u87077011,b88198181
u42174024,b52580354
u15966640,b11291481
u92031782,b09800397
u48880806,b48994264
u73542476,b81125080
u31495974,b83613787
u62136765,b89141222
u88732797,b87715366
u43004615,b84970649
u49123328,b00982283
u13602937,b64346448
u05920107,b05459898
u28230230,b12870754
u02095605,b75511430
u75969820,b63652115
u62783053,b99570453
u84502200,b25373855
u45166637,b12044936
u15975314,b30807429
u07541130,b81342218
u58549167,b86376623
u57878897,b79292237
u55877947,b36497655
u14086978,b58973293
u95734346,b51177311
u90499750,b44735965
u73945628,b92598217
u38794592,b26464727
u84509276,b63400627
u43129256,b91644790
u97049132,b18940689
u70130864,b65320766
u43609182,b01544730
u60659034,b53229159
u42713262,b85113231
u49016498,b44321948
u05756725,b73933163
u97057769,b31988440
u31243877,b41128929
u43012106,b02929682
u27360456,b81651887
u54886144,b87542955
u55130651,b47772980
u93870888,b50483911
u38102191,b17247624
u75696327,b31272141
u36974571,b06802134
u55934866,b46271044
u42599779,b59588019
u74280480,b34763346
u66047398,b45384126
u89262859,b48504389
u91230975,b26322866
u57628303,b57218619
u59197475,b17820095
u02701498,b68297715
u38221604,b34638189
u62063514,b81438943
u90243320,b88949884
u13849581,b19703821
u90856200,b34105659
u15532276,b21935145
u57986695,b36657105
u07966630,b23360099
u54452343,b78180005
u73659399,b93745301
u15495716,b58721054
u05075929,b53683755
u99850565,b04670119
u40969376,b44076377
u61448959,b74856026
u33613344,b97177380
u56464476,b07855606
u88291196,b02037149
u65441971,b70044367
u30196383,b03093107
u38298370,b47027276
u56556094,b76642772
u90647955,b17187529
u34510709,b38075024
u62029571,b28801125
u44644702,b51894097
u48496200,b38494750
u21240100,b74821603
u61577727,b49323159
u99486577,b54369491
u75063516,b76147424
u08676506,b54695184
u89336054,b21400871
u17701092,b63464104
u52265824,b15079100
u78890347,b64699418
u22903804,b25857180
u72659006,b77708719
u31814127,b16737159
u92542304,b72059663
u49686134,b70460306
u47066348,b03719497
u60570653,b56105038
u55893226,b59222589
u21492289,b85936571
u02470494,b48372189
u31795066,b94443713
u78294727,b48499308
u48671660,b34827091
u55605467,b23493033
u43490914,b05383852
u35238062,b35186530
u43474365,b72847182
u12052400,b08545824
u11963585,b58888536
u44890483,b47344151
u25116712,b50733255
u00187103,b62927009
u69392699,b34953904
u19673761,b59949154
u14722373,b55107161
u30509085,b36185570
u53565322,b01936956
u47252808,b52339175
u24246901,b60426433
u22578082,b07563168
u13193770,b24074613
u93029114,b07925447
u16968013,b70664431
u06925601,b21398815
u90863955,b00767569
u94274049,b17906067
u09948480,b19778297
u13556187,b46704985
u95878335,b28651176
u84978470,b62841431
u36439606,b97218983
u87180734,b24559847
u50419679,b70509391
u44375150,b71606543
u10867448,b05280569
u31530898,b21358787
u28177574,b55105377
u70609334,b32288653
u24627448,b88563059
u92597680,b85771728
u23140056,b23760358
u87571281,b08282158
u84175931,b62282738
u13994934,b06594639
u93291252,b00810060
u27535568,b19714258
u21639195,b58751572
u49807892,b01700978
u84028674,b35611681
u79255268,b35620613
u82944708,b58139174
u62217358,b03370511
u57303935,b72493607
u53341989,b92338731
u22666459,b12986341
u05983142,b56180380
u43267586,b24097557
u35610318,b30292946
u78480616,b33905657
u37211173,b34668017
u58799861,b28344559
u33360666,b77457719
u73527116,b44076377
u82743368,b18722570
u08760118,b23492482
u51817190,b52729261
u88291114,b26138336
u03151264,b66643397
u25580105,b64655523
u85085361,b49206518
u50018085,b11798024
u69326856,b88022221
u40300755,b68787383
u39388048,b33061839
u34718230,b63464104
u95074425,b93966624
u07287018,b15936866
u06595199,b23760358
u30806009,b61252494
u26560649,b73029799
u85745248,b09365531
u99971334,b96646908
u19359999,b77297900
u43249283,b03062664
u84917404,b31362596
u20590450,b35051646
u91210006,b07828157
u35179065,b80921688
u28679879,b91108403
u22387175,b57622060
u97403627,b03579093
u14229467,b16231894
u22480048,b10302742
u51977827,b95656028
u61495778,b71450314
u88326472,b76149917
u41074864,b10614264
u13476146,b78196617
u37588681,b97371893
u25603842,b70912031
u25413424,b82641467
u01523010,b38525435
u77659679,b53643544
u98513179,b97040359
u25671544,b49740475
u94172978,b74437612
u62250031,b90299577
u01288455,b79792202
u15136728,b86769740
u11953539,b35202318
u98238305,b18273848
u67415716,b87639782
u80168941,b11580764
u03368524,b53467101
u82281607,b28192119
u94374698,b94871705
u50068522,b86254243
u02543372,b40536702
u11921151,b71965608
u97599232,b57429125
u04780750,b39325908
u26453357,b87541097
u69282763,b86547231
u52343913,b85680306
u72176877,b52485134
u60617055,b74418157
u42402141,b08268015
u41819392,b12894375
u87059406,b48372189
u65426292,b53545849
u51172904,b80477148
u62732205,b18056133
u71388930,b22145663
u34934813,b95835140
u45091397,b84405755
u95309858,b99548060
u07055337,b13513623
u34215184,b80506673
u72053275,b92695151
u81410686,b21674268
u57177424,b16577739
u01087420,b85930360
u12662095,b79928088
u43691438,b31051286
u34783574,b67550881
u29873526,b80871817
u32186578,b79346993
u30644325,b31988440
u16581859,b95656028
u48880806,b18488506
u27774314,b05334612
u78942417,b62008180
u40637866,b30195280
u79669279,b33785939
u40738230,b03047230
u51867888,b24247877
u56726542,b66132701
u46197072,b79619792
u98698146,b56784042
u66788491,b61372131
u37479847,b38850631
u59756113,b97309966
u13272452,b80339332
u73483912,b62282738
u13533169,b38753986
u86183163,b19867465
u43616011,b17718695
u71811951,b42966851
u58155898,b72818018
u97096868,b89324149
u25331281,b45222127
u52202997,b54645733
u52615516,b17138341
u98026384,b52217488
u07095338,b53683755
u01537682,b62853608
u38101806,b52648851
u36051526,b56779366
u06596345,b61975877
u65310933,b15237960
u19281978,b39941601
u21937656,b79928088
u21634319,b96646908
u59516417,b08642455
u15645713,b70562203
u41236627,b95800909
u14366179,b51651819
u06562169,b60484296
u05064073,b30807429
u27957677,b73781985
u70575233,b13528908
u93418681,b49495549
u19409927,b08545824
u89804464,b12024531
u68134700,b68942900
u78566710,b08545824
u66721307,b89572033
u11013041,b68936917
u09752540,b74263402
u21437265,b78180005
u62513032,b43479570
u65520195,b98844131
u36741642,b17906067
u19082142,b93241768
u14736025,b20263758
u27063280,b43253434
u83596510,b47581912
u78660387,b43964712
u56317952,b86788370
u89247106,b05395964
u37704390,b64859456
u96791946,b41451971
u07659483,b05376454
u28391854,b62546702
u71506103,b83966849
u92785783,b52892780
u27657090,b08984498
u27224511,b16179291
u62590708,b78275112
u87431060,b44849506
u88220274,b89248994
u79533904,b38730188
u31929076,b98789468
u46918993,b41432738
u12071523,b00191698
u52376392,b93063051
u79285452,b08916036
u85619376,b48697286
u16738008,b83614041
u27166914,b00255011
u85597133,b90442478
u84104407,b67030393
u18567063,b03747524
u79099640,b47707851
u40177431,b59900045
u15818618,b24753073
u49352295,b91361163
u31119656,b94267217
u87640306,b86788370
u46704301,b78008834
u98026384,b79638358
u38851466,b77680859
u79386925,b58654737
u85626045,b31024771
u48671157,b94989213
u05760886,b36387461
u39367336,b28995195
u02989972,b34681163
u61837922,b04374540
u66149038,b35894225
u88190746,b51553763
u15314770,b18094608
u02252591,b98844131
u06298421,b59578153
u40097544,b40550660
u53683296,b61541409
u80580367,b92339985
u43270853,b08545824
u68144596,b28190473
u77159271,b83750707
u04212766,b07278059
u40481233,b34348391
u49102671,b93974923
u92624969,b38491286
u99033159,b01792617
u31731791,b51667255
u03774806,b89963223
u68807312,b20599324
u92569640,b73813199
u48660295,b09049778
u65113454,b87404127
u15819380,b22727265
u31023549,b88562055
u60382907,b25321754
u07687298,b57316882
u97687464,b52473532
u33023197,b64282257
u93400866,b36927496
u69275888,b85741718
u95966688,b03946791
u43009200,b14850107
u50154464,b55852933
u29491563,b15595003
u79315378,b45868107
u45907086,b53255527
u35460701,b69989437
u62111319,b42435031
u55232586,b62718965
u31076268,b92040053
u78483212,b20094083
u04622054,b86609689
u75694221,b63647498
u39028752,b06521733
u27068677,b23760358
u02017272,b49495549
u97593781,b68456479
u83329456,b81165148
u22497171,b49970233
u32651406,b97497122
u39265208,b12601599
u92208376,b22242111
u55230775,b62349347
u22676333,b14888446
u11216331,b36465673
u38280585,b00967305
u30529070,b49358330
u79444023,b29998162
